id,name,cleanName,dog_yes_votes,dog_no_votes,cat_yes_votes,cat_no_votes,animal_yes_votes,animal_no_votes
36129,Beauty and the Beast,beauty beast,0,6,0,4,0,6
10883,Pitch Perfect,pitch perfect,0,57,0,48,0,44
18083,Batman Returns,batman returns,0,11,17,0,9,2
12328,There's Something About Mary,theres something about mary,0,15,0,8,0,8
133210,Déjà Vu,déjà vu,0,3,0,3,0,3
576755,Elf,elf,1,62,0,51,0,53
11977,The Lobster,lobster,221,2,0,51,102,3
14744,Blade,blade,0,18,0,13,1,14
9640,Forgetting Sarah Marshall,forgetting sarah marshall,0,12,0,6,18,1
9435,Dredd,dredd,1,5,0,4,0,4
10611,Mrs Doubtfire,mrs doubtfire,0,17,0,20,0,18
26904,The Intern,intern,0,14,0,11,0,13
46812,Phone Booth,phone booth,0,3,0,4,0,4
22823,War Dogs,war dogs,0,5,0,4,0,4
14054,Seven Psychopaths,seven psychopaths,0,26,0,11,0,14
22769,The Invisible Man,invisible man,19,193,4,113,11,115
9374,Dirty Dancing,dirty dancing,0,25,0,24,0,23
13897,Valkyrie,valkyrie,0,3,0,3,0,2
1073395,Alien: Romulus,alien romulus,3,92,0,61,95,0
9261,Cube,cube,1,38,1,35,2,35
816546,Prey,prey,76,196,144,23,175,6
43392,The Fountain,fountain,0,5,0,5,1,3
15487,Ghost,ghost,0,15,0,15,1,13
237044,Closer,closer,0,6,0,3,0,4
11673,The Croods,croods,0,5,0,4,6,1
9519,Everest,everest,0,6,0,5,0,6
92579,Shakespeare in Love,shakespeare love,1,5,1,4,2,3
45760,Rocky Balboa,rocky balboa,0,1,0,1,0,0
54453,The Ides of March,ides march,0,3,0,3,0,3
21987,Basic Instinct,basic instinct,0,10,0,9,0,8
9205,Coming to America,coming america,5,5,0,7,0,7
14609,Enchanted,enchanted,0,19,0,17,6,10
13331,American Made,american made,0,7,0,4,0,4
9141,Chicken Run,chicken run,3,16,0,17,32,0
11340,Spaceballs,spaceballs,0,11,0,12,0,11
10288,Kung Fu Panda 3,kung fu panda iii,0,10,0,10,1,10
12919,Sing,sing,1,21,0,15,0,17
28683,Desperado,desperado,0,6,0,3,0,4
11689,The Danish Girl,danish girl,0,19,0,17,1,13
10524,Melancholia,melancholia,4,20,0,14,4,7
16017,Side Effects,side effects,0,4,0,4,0,4
12840,About a Boy,about boy,0,11,0,10,15,0
21682,The Master,master,0,7,0,7,0,7
9339,Deepwater Horizon,deepwater horizon,8,7,0,5,14,0
12349,Three Kings,three kings,1,1,0,0,4,0
20882,Sicario: Day of the Soldado,sicario day soldado,0,4,0,4,0,4
13927,"Definitely, Maybe",definitely maybe,0,6,0,6,0,6
14740,Allied,allied,0,2,0,2,0,2
14370,Four Weddings and a Funeral,four weddings funeral,1,12,0,11,1,8
16375,Bad Times At El Royale,bad times at el royale,0,25,0,22,14,8
11360,Spy Game,spy game,0,4,0,3,0,3
21563,Escape from New York,escape from new york,0,8,0,5,0,6
16786,Creed II,creed ii,0,4,0,4,0,4
40743,State of Play,state play,0,2,0,2,0,2
10428,"Love, Rosie",love rosie,0,9,1,7,0,8
46088,Brothers,brothers,2,4,0,3,0,3
708014,The Devil All the Time,devil all time,204,1,0,55,86,2
55197,Seven Years in Tibet,seven years tibet,0,2,0,2,1,3
12818,The Time Travelers Wife,time travelers wife,0,3,0,3,0,2
24475,Remember Me,remember me,1,9,1,7,1,6
9340,Defiance,defiance,11,0,0,4,7,1
10680,Never Let Me Go,never let me go,0,8,0,5,0,5
12632,Winters Bone,winters bone,21,14,0,7,14,0
10482,Margin Call,margin call,9,0,0,3,2,2
21367,It's Kind of a Funny Story,skits kind funny story,0,9,0,8,0,8
10840,Payback,payback,0,8,0,3,0,3
26524,John Q,john q,0,4,0,4,0,4
48975,Wild,wild,0,7,0,8,4,6
17117,Black Mirror: Bandersnatch,black mirror bandersnatch,5,52,0,48,0,45
21645,The Host,host,0,12,0,9,5,6
25495,The Dreamers,dreamers,0,6,0,5,0,4
18751,T2 Trainspotting ,t2 trainspotting ,0,6,0,6,0,6
18711,Booksmart,booksmart,0,39,0,34,0,32
13811,Carnage,carnage,1,2,0,2,0,3
8983,Bone Tomahawk,bone tomahawk,46,4,1,16,34,2
14376,Let Me In,let me,0,6,0,6,0,1
898801,Gran Turismo,gran turismo,0,9,0,9,0,9
9903,Heathers,heathers,0,169,0,142,1,144
16336,The Jacket,jacket,0,3,0,3,0,3
14827,Fast Times at Ridgemont High,fast times at ridgemont high,0,7,0,6,0,6
11561,The Aristocats,aristocats,0,20,0,22,0,19
9399,Dogtooth,dogtooth,16,30,53,0,38,15
12542,WarGames,wargames,0,10,0,6,0,6
11093,Runaway Jury,runaway jury,0,4,0,4,0,4
22631,Uncle Buck,uncle buck,0,6,0,5,0,6
24200,The Sword in the Stone,sword stone,0,2,0,3,0,3
925230,A Real Pain,real pain,0,18,0,16,0,16
236764,Broken Flowers,broken flowers,2,2,0,4,0,1
15822,Concussion,concussion,0,5,0,4,0,4
72341,West Side Story,west side story,0,34,0,31,0,29
12384,Tommy Boy,tommy boy,5,4,0,4,3,4
9480,Elephant,elephant,0,7,0,9,0,7
11780,The Frighteners,frighteners,0,5,0,5,0,6
14882,The Muppets,muppets,0,12,0,8,0,9
20298,Half Nelson,half nelson,1,5,11,0,5,3
238482,Cashback,cashback,0,3,0,2,0,2
10392,Little Shop of Horrors,little shop horrors,8,33,5,29,0,34
14997,Wag the Dog,wag dog,0,3,0,3,0,3
14819,Out of Africa,out africa,0,4,3,1,6,1
11927,The Kings of Summer,kings summer,1,7,0,8,11,0
10069,In the Mouth of Madness,mouth madness,0,16,0,12,0,12
13033,EverAfter,everafter,0,6,0,5,0,2
8971,Blue Ruin,blue ruin,0,8,0,5,2,5
15748,Brawl in Cell Block 99,brawl cell block 99,0,6,0,3,0,3
12935,The Square,square,3,5,1,3,2,3
66152,Ong Bak: Muay Thai Warrior,ong bak muay thai warrior,0,2,0,2,0,2
95203,The King of Staten Island,king staten island,0,14,2,7,0,9
122949,Whatever Works,whatever works,0,1,0,2,0,2
9301,Day of the Dead,day dead,0,7,0,8,0,8
17013,What About Bob,what about bob,0,4,0,4,4,2
20556,That Thing You Do,that thing you do,0,2,0,2,0,3
853589,Tinder Swindler,tinder swindler,0,4,0,4,0,4
22196,Re-Animator,re animator,6,61,113,1,74,15
11691,The Dark Crystal,dark crystal,0,15,0,12,15,0
8606,Agora,agora,0,3,0,3,0,2
9020,Brotherhood of the Wolf,brotherhood wolf,10,0,4,3,7,0
18732,Soylent Green,soylent green,0,6,0,6,0,6
9768,God Bless America,god bless america,0,1,0,1,0,2
20633,Timecrimes,timecrimes,0,7,0,6,0,6
21647,A Tale of Two Sisters,tale ii sisters,0,13,0,11,16,0
8748,Arthur Christmas,arthur christmas,0,7,0,4,0,5
69525,Jackass 3D,jackass 3d,0,5,0,5,1,3
11641,The Cat Returns,cat returns,0,9,5,9,2,9
91314,Coffee and Cigarettes,coffee cigarettes,0,2,0,2,0,2
121425,Chariots of Fire,chariots fire,0,2,0,2,0,2
17400,The Dressmaker,dressmaker,0,6,0,5,0,4
15677,Leave No Trace,leave no trace,0,13,0,11,0,10
67150,Enough Said,enough said,0,3,0,2,0,2
17548,Alive,alive,0,8,0,6,0,7
8528,A Goofy Movie,goofy movie,0,6,0,5,0,5
19951,Becoming Jane,becoming jane,0,4,0,3,0,3
11912,The Jerk,jerk,0,8,0,7,0,6
9003,Breakdown,breakdown,0,2,0,2,0,2
9406,Don't Look Now,dont look now,0,9,0,8,0,8
14594,We Are Marshall,we are marshall,0,2,0,2,0,2
29835,An Officer and a Gentleman,an officer gentleman,0,1,0,1,0,1
15988,Sneakers,sneakers,0,4,0,4,0,5
8888,Benny & Joon,benny joon,0,5,0,5,7,0
913454,The Sea Beast,sea beast,0,18,0,18,17,0
10846,Pee-wee's Big Adventure,pee wees big adventure,0,9,0,10,3,7
1224057,The Apprentice,apprentice,0,11,0,8,0,9
930700,Smokey And the Bandit,smokey bandit,0,13,0,7,1,7
1212493,We Live in Time,we live time,0,30,0,24,1,28
31910,Lords of Dogtown,lords dogtown,0,1,0,1,0,1
859363,Red White & Royal Blue,red white royal blue,1,38,0,28,2,27
9597,Final Fantasy VII: Advent Children,final fantasy vii advent children,1,5,0,5,2,3
18101,The Dirt,dirt,1,16,0,16,1,16
11539,The Adventures of Baron Munchausen,adventures baron munchausen,0,1,0,2,1,2
22477,Boiler Room,boiler room,0,2,0,2,0,2
16035,Can You Ever Forgive Me,can you ever forgive me,0,11,36,0,12,8
23845,Hard Eight,hard viii,0,2,0,2,0,1
236871,Parenthood,parenthood,0,4,0,4,0,4
11813,The Great Mouse Detective,great mouse detective,0,7,2,6,14,0
10489,Marnie,marnie,0,9,0,9,9,4
15484,Away We Go,away we go,0,4,0,4,0,4
20404,Far From the Madding Crowd,far from madding crowd,12,0,0,5,12,0
9826,Grumpy Old Men,grumpy old men,0,7,0,5,0,3
221870,Starman,starman,0,2,0,2,1,1
13120,Soul Surfer,soul surfer,2,4,0,4,5,0
16916,If Beale Street Could Talk,if beale street could talk,0,6,0,6,0,6
13795,Homeward Bound: the Incredible Journey,homeward bound incredible journey,1,52,1,37,1,32
16604,Dressed to Kill,dressed kill,0,7,0,5,0,5
10277,Kon-Tiki,kon tiki,0,3,0,3,4,1
32875,Thirst,thirst,0,9,0,9,0,8
19872,Chitty Chitty Bang Bang,chitty chitty bang bang,0,10,0,9,0,10
21713,Black Christmas,black christmas,2,43,1,57,0,43
238170,No Way Out,no way out,0,4,0,4,0,4
18275,Gomorrah,gomorrah,3,3,0,2,0,2
12805,Look Whos Back,look whos back,16,0,0,4,0,4
24163,The Poseidon Adventure,poseidon adventure,0,5,0,5,0,5
15514,Better Off Dead,better off dead,0,9,0,8,1,9
10844,The Peanuts Movie,peanuts movie,2,8,0,3,0,3
13254,Shutter,shutter,0,8,0,7,0,9
15492,American Animals,american animals,0,8,0,8,0,7
16937,Bad Lieutenant,bad lieutenant,0,1,0,2,0,2
12254,The Towering Inferno,towering inferno,0,5,1,8,0,5
16021,Waitress,waitress,0,11,0,11,0,11
18976,Holy Motors,holy motors,0,4,0,3,0,2
14156,American Honey,american honey,0,15,0,10,2,10
13087,The Zookeeper's Wife,zookeepers wife,28,4,0,8,29,3
13318,Brimstone,brimstone,1,1,0,2,6,0
8869,Behind the Candelabra,behind candelabra,0,3,0,2,0,1
47348,Gentlemen Prefer Blondes,gentlemen prefer blondes,0,6,0,6,0,6
8575,Abominable,abominable,4,6,0,5,0,4
117458,Bad Education,bad education,0,6,0,4,0,5
16852,Two Lovers,two lovers,0,2,0,2,0,2
31791,The Big Chill,big chill,0,2,0,2,0,2
9107,Catfish,catfish,0,1,0,3,0,3
195246,Kabir Singh,kabir singh,0,3,0,2,0,2
219122,Ron's Gone Wrong,rons gone wrong,0,8,0,6,3,6
11524,The 100-Year-Old Man Who Climbed Out the Window And Disappeared,100 year old man who climbed out window disappeared,1,0,3,0,2,0
835300,Nyad,nyad,0,8,0,8,0,8
972338,Leo,leo,0,3,0,4,4,0
28435,Fantasia 2000,fantasia 2000,0,3,0,2,0,2
21460,The Trouble With Harry,trouble with harry,0,1,0,1,3,0
9923,Henry: Portrait of a Serial Killer,henry portrait serial killer,4,17,0,11,0,12
17276,The Changeling,changeling,0,11,0,11,0,11
8859,Bedknobs And Broomsticks,bedknobs broomsticks,0,4,0,3,0,3
15814,The Accused,accused,0,4,0,1,0,1
80650,Happy-Go-Lucky,happy go lucky,0,4,0,5,0,4
20010,On the Basis of Sex,on basis sex,0,4,0,4,0,4
101948,Tangerine,tangerine,13,8,2,16,8,10
724411,Red Rocket,red rocket,0,10,1,5,0,8
30110,99 Homes,99 homes,0,7,0,6,0,6
93529,Nowhere Boy,nowhere boy,0,4,0,2,0,3
22585,Rumble Fish,rumble fish,0,4,0,4,1,3
15425,The Glass Castle,glass castle,0,8,0,8,0,6
83833,The Protector,protector,0,5,0,4,4,0
764374,The Fallout,fallout,0,6,0,4,0,5
26737,The Visitors,visitors,0,1,0,1,0,1
895195,Wicked Little Letters,wicked little letters,2,9,0,8,0,9
74246,Cleopatra,cleopatra,0,3,0,3,0,3
12165,The Savages,savages,0,3,0,2,0,2
62176,An American in Paris,an american paris,0,3,0,3,0,3
32522,La Bamba,la bamba,0,3,0,2,0,2
21771,Loving,loving,1,4,0,4,0,4
49629,Frequently Asked Questions About Time Travel,frequently asked questions about time travel,0,4,0,3,0,3
72978,The Messenger,messenger,0,3,0,2,0,2
19305,Some Kind of Wonderful,some kind wonderful,0,2,0,2,0,2
16018,The Whistleblower,whistleblower,0,3,0,4,0,2
17939,Border,border,0,8,0,7,10,1
13603,Adam,adam,0,4,0,4,0,4
21181,Fanaa,fanaa,0,1,0,2,0,1
21310,Queen  & Slim,queen slim,0,6,0,6,0,5
125177,The Woodsman,woodsman,0,4,0,4,0,4
11250,Sid And Nancy,sid nancy,0,4,0,5,0,6
14100,45 Years,45 years,0,7,0,4,0,5
167207,Beautiful Girls,beautiful girls,0,2,0,2,0,1
547207,Arthur the King,arthur king,23,65,1,14,16,27
47984,8 Women,8 women,0,2,0,2,0,2
28052,Now Is Good,now good,0,2,0,2,0,2
717149,Mrs Harris Goes to Paris,mrs harris goes paris,0,9,0,7,0,7
573290,One Night in Miami,one night miami,0,5,0,4,0,4
52290,Michael Collins,michael collins,0,2,0,1,0,1
14568,White Oleander,white oleander,0,7,0,6,0,5
41031,The Fearless Vampire Killers,fearless vampire killers,0,4,0,4,4,0
8688,An Unfinished Life,an unfinished life,0,3,0,4,1,5
170296,Julieta,julieta,0,1,0,1,1,1
13017,Mean Creek,mean creek,0,3,0,3,3,0
85984,Tie Me Up! Tie Me Down!,tie me up tie me down,0,1,0,1,0,1
21594,The Pink Panther Strikes Again,pink panther strikes again,0,2,0,2,0,2
19028,Miss Potter,miss potter,0,3,0,3,0,3
16792,Two Mules for Sister Sara,two mules sister sara,0,3,0,2,3,0
11619,The Boys From Brazil,boys from brazil,3,0,0,1,3,0
12410,Tracks,tracks,23,0,0,8,14,0
10271,Klute,klute,0,1,0,3,0,2
73725,Juice,juice,0,2,0,3,0,2
12032,The Mummy,mummy,9,0,0,5,4,3
577119,Matilda,matilda,0,1,0,2,0,2
38736,The Return of the Pink Panther,return pink panther,0,2,0,2,0,2
24286,X+Y,x+y,0,2,0,3,0,1
44274,Miracles from Heaven,miracles from heaven,0,4,0,3,0,4
9798,Gorillas In the Mist,gorillas mist,5,2,0,2,5,0
78083,Miss Pettigrew Lives for a Day,miss pettigrew lives day,0,4,0,3,0,3
37268,Things We Lost in the Fire,things we lost fire,0,1,0,2,0,2
8846,Beaches,beaches,5,1,0,1,0,1
9079,Carnival of Souls,carnival souls,0,10,0,9,0,9
12623,Winnie the Pooh,winnie pooh,0,9,0,8,0,8
69373,Suite Française,suite française,0,2,0,2,2,0
199929,"The Gangster, the Cop, the Devil",gangster cop devil,0,3,0,2,0,1
90563,Professor Marston and the Wonder Women,professor marston wonder women,0,7,0,7,0,7
12909,Tenebre,tenebre,0,11,0,7,0,7
13746,Megan Leavey,megan leavey,28,23,0,5,0,3
26968,Alphaville,alphaville,0,3,0,3,0,3
50615,The Way We Were,way we were,0,1,0,1,0,1
1128902,September 5,september v,0,1,0,1,0,1
238337,Human Traffic,human traffic,0,5,0,4,0,4
775743,The Boys In The Boat,boys boat,0,7,0,4,0,6
829577,The Innocents,innocents,1,26,65,1,37,0
133408,The Little Death,little death,0,1,0,1,0,1
130045,The Last Seduction,last seduction,0,2,0,2,0,2
95428,Mansfield Park,mansfield park,0,3,0,3,0,3
11736,The Eagle Has Landed,eagle has landed,0,1,0,2,0,1
11862,The House of the Spirits,house spirits,0,1,0,1,0,2
19116,Battle of Britain,battle britain,0,2,0,2,0,2
114066,Police Story 3: Super Cop,police story iii super cop,0,3,0,2,0,2
137533,Dead Presidents,dead presidents,0,1,0,1,2,0
71584,Welcome to the Rileys,welcome rileys,0,2,0,2,0,2
14229,What We Did On Our Holiday,what we did on our holiday,0,4,0,4,0,4
19724,Cemetery Man,cemetery man,0,2,0,4,0,3
1072730,Thelma,thelma,0,11,0,9,2,5
12341,Thor,thor,0,22,0,20,14,8
12651,World War Z,world war z,48,16,1,21,36,2
10953,Prometheus,prometheus,0,16,0,16,1,15
10074,Independence Day,independence day,1,48,0,16,0,17
10740,Oblivion,oblivion,0,18,0,8,0,8
12391,Top Gun,top gun,1,28,0,27,3,27
12556,We're the Millers,were millers,0,15,0,10,9,4
11713,The Devil Wears Prada,devil wears prada,0,32,0,27,0,30
13881,Jumanji: Welcome to the Jungle,jumanji welcome jungle,1,32,0,27,11,15
12735,Passengers,passengers,0,14,0,11,0,11
15477,Ant-Man and the Wasp,ant man wasp,0,22,0,21,34,3
14839,American Pie,american pie,0,11,0,10,0,10
19213,The Mask,mask,0,15,0,9,0,7
9189,Cloverfield,cloverfield,0,24,0,25,6,18
9464,Easy A,easy,0,20,0,18,0,19
75010,Fast & Furious 6,fast furious vi,0,4,0,4,0,4
8473,22 Jump Street,22 jump street,0,6,0,5,4,0
18326,Shazam!,shazam,0,32,0,32,0,28
21717,The Italian Job,skitalian job,0,9,0,6,0,6
9213,Constantine,constantine,9,28,0,36,35,1
12558,Wedding Crashers,wedding crashers,0,5,0,5,0,5
10143,Jack Reacher,jack reacher,4,11,0,6,1,6
11451,Super 8,super viii,1,20,0,11,0,9
10519,Meet the Parents,meet parents,0,5,0,8,0,4
19516,Burn After Reading,burn after reading,0,7,0,6,0,6
16753,The Holiday,holiday,0,19,0,15,0,16
13353,The Witch,witch,327,8,2,117,176,3
26540,RED,red,0,6,0,3,1,3
9329,Death Proof,death proof,0,10,0,8,0,8
45205,Rush Hour,rush hour,1,7,0,5,0,5
21606,The Platform,platform,282,10,4,112,158,12
9989,Hotel Transylvania,hotel transylvania,0,10,0,11,11,2
20957,Underworld,underworld,0,10,0,9,0,6
9914,Hellboy II: the Golden Army,hellboy ii golden army,7,1,0,7,4,2
9867,Happy Gilmore,happy gilmore,2,7,0,7,14,0
559747,The Northman,northman,98,4,0,47,63,2
11536,The Adjustment Bureau,adjustment bureau,0,3,0,2,0,2
34345,The Super Mario Bros. Movie,super mario bros movie,0,64,1,48,0,52
13454,Chronicle,chronicle,1,11,0,9,14,0
815070,Orphan,orphan,14,95,1,82,124,1
11359,Spy,spy,0,6,0,7,0,5
8775,Austin Powers: International Man of Mystery,austin powers international man mystery,0,8,1,12,0,6
11375,Star Trek Beyond,star trek beyond,0,6,0,5,0,3
12948,Pitch Black,pitch black,0,7,0,5,9,0
19204,Rambo,rambo,17,2,1,5,11,0
22899,Old School,old school,0,2,0,1,0,1
1048935,Saltburn,saltburn,3,140,1,83,20,74
858993,Civil War,civil war,2,50,0,31,1,36
8979,Body of Lies,body lies,3,1,0,3,0,2
65651,Ghostbusters: Afterlife,ghostbusters afterlife,0,32,0,27,1,24
845302,Barbarian,barbarian,16,242,7,187,3,174
10888,Planet Terror,planet terror,15,0,0,7,1,4
17289,P.S. I Love You,ps i love you,0,2,0,2,0,1
17262,"I Love You, Man",i love you man,0,7,0,6,0,6
12367,Tinker Tailor Soldier Spy,tinker tailor soldier spy,0,8,1,5,7,0
10152,Jarhead,jarhead,0,3,0,4,6,1
11386,Stargate,stargate,0,11,1,10,0,8
18245,A Knight's Tale,knights tale,0,10,1,6,0,4
9875,Harold & Kumar Go to White Castle,harold kumar go white castle,0,5,0,5,1,5
13609,The Killing of a Sacred Deer,killing sacred deer,0,66,0,49,11,36
19616,Ralph Breaks the Internet,ralph breaks internet,15,9,0,16,14,6
129643,Last Night in Soho,last night soho,0,71,0,64,0,63
32028,The Addams Family,addams family,1,20,0,19,2,13
10503,Matilda,matilda,0,46,0,43,0,37
11870,The Hunchback of Notre Dame,hunchback notre dame,0,25,0,23,28,0
30883,Wayne's World,waynes world,0,3,0,3,0,3
1020894,Heretic,heretic,0,82,0,58,1,57
843016,Nightmare Alley,nightmare alley,0,35,0,34,65,0
13766,One Day,one day,0,7,0,6,0,5
13414,Buried,buried,0,13,0,9,0,13
14181,Logan Lucky,logan lucky,0,7,0,5,0,7
17899,Marley & Me,marley me,924,43,8,135,183,53
9869,Hard Candy,hard candy,0,28,0,25,0,24
11731,The Drop,drop,12,46,1,8,2,9
16719,The Spectacular Now,spectacular now,0,5,0,5,0,5
596723,Extraction 2,extraction ii,4,50,0,13,2,10
16868,The Mule,mule,0,11,18,19,0,3
865060,Challengers,challengers,2,43,0,34,0,38
13500,Bad Santa,bad santa,0,6,0,8,0,5
12554,We Bought a Zoo,we bought zoo,1,14,10,1,13,0
8556,A Serious Man,serious man,0,8,2,4,6,0
18439,Highlander,highlander,0,5,0,4,0,3
895783,Elemental,elemental,0,32,0,30,0,31
1210743,9,9,1,2,0,1,0,1
9648,Foxcatcher,foxcatcher,1,2,0,4,0,3
9811,Green Room,green room,55,16,0,35,4,25
14707,Den of Thieves,den thieves,0,6,0,4,0,4
902226,Pearl,pearl,2,148,3,121,234,2
9019,Bronson,bronson,7,5,0,5,2,4
11921,The Kids Are All Right,kids are all right,0,6,0,6,0,6
16029,To All the Boys I've Loved Before,all boys ive loved before,0,27,0,25,0,25
10204,Julie & Julia,julie julia,1,7,0,6,6,1
11278,Sixteen Candles,sixteen candles,0,10,0,11,0,11
10459,Mallrats,mallrats,0,10,0,10,0,9
13542,The Foreigner,foreigner,0,21,0,7,0,3
100095,Greyhound,greyhound,0,6,0,6,0,6
11172,Scrooged,scrooged,0,11,0,9,0,10
238095,Maverick,maverick,0,3,0,3,0,3
9658,Frankenweenie,frankenweenie,43,2,29,0,26,0
12549,Water for Elephants,water elephants,23,4,1,3,8,0
12215,The Spy Who Loved Me,spy who loved me,0,3,0,3,3,0
17452,A Scanner Darkly,scanner darkly,0,5,0,3,0,3
15357,Filth,filth,0,9,0,10,0,9
98837,Trance,trance,0,5,0,4,0,4
9225,Cool Runnings,cool runnings,0,5,0,4,0,4
12568,What Dreams May Come,what dreams may come,14,0,0,7,3,4
13559,The Last Boy Scout,last boy scout,7,2,0,3,1,1
33303,Super Troopers,super troopers,0,6,0,5,0,5
12149,The Road to El Dorado,road el dorado,0,21,0,17,12,10
10826,ParaNorman,paranorman,27,2,0,19,24,1
12704,Clear And Present Danger,clear present danger,0,6,0,5,0,4
79749,Cop Land,cop land,0,3,0,3,0,3
19928,Unleashed,unleashed,0,4,0,3,0,3
996480,Juror #2,juror #2,0,11,0,6,0,8
8650,Alpha Dog,alpha dog,0,8,0,3,1,2
21820,Romancing the Stone,romancing stone,5,2,0,7,11,0
9573,Fatal Attraction,fatal attraction,7,40,0,14,35,0
13535,Extremely Loud and Incredibly Close,extremely loud incredibly close,0,3,0,2,0,2
16688,Holes,holes,0,28,0,25,32,0
12077,The Outsiders,outsiders,0,45,0,41,3,40
15583,Secretary,secretary,0,17,0,14,16,1
38845,The Thomas Crown Affair,thomas crown affair,0,2,0,2,0,2
10793,Out of Sight,out sight,5,1,0,1,5,0
13809,Big Eyes,big eyes,0,7,0,7,0,7
25981,Another Earth,another earth,0,6,0,6,0,6
559514,Pig,pig,5,31,0,26,126,4
789730,Sisu,sisu,7,59,0,21,54,8
88882,Fallen,fallen,0,6,0,6,0,5
28478,Monster's Ball,monsters ball,0,2,0,2,0,2
35847,Get Shorty,get shorty,0,2,0,2,0,2
12734,My Girl,my girl,3,10,0,8,8,2
14912,Grave,grave,15,0,0,7,8,0
9211,Confessions of a Dangerous Mind,confessions dangerous mind,0,1,0,2,0,2
23446,The Longest Ride,longest ride,0,3,0,4,0,2
15641,Sorry to Bother You,sorry bother you,0,26,0,24,0,23
20911,Fighting With My Family,fighting with my family,0,4,0,4,0,3
107317,Grandma's Boy,grandmas boy,0,3,5,0,2,0
16281,Stir of Echoes,stir echoes,0,15,0,12,0,12
60421,My Week with Marilyn,my week with marilyn,0,1,0,2,0,2
112785,48 Hrs.,48 hrs,0,4,0,4,0,4
10347,Legend of the Guardians: the Owls of GaHoole,legend guardians owls gahoole,0,9,0,7,11,0
16901,The Christmas Chronicles,christmas chronicles,1,12,1,9,1,10
16287,The Duchess,duchess,0,2,0,3,0,2
16923,Kids,kids,0,14,2,15,0,16
56540,Bottle Rocket,bottle rocket,0,8,0,5,0,6
16370,Climax,climax,2,46,1,44,2,42
21984,All Is Lost,all lost,0,3,0,1,0,1
16683,Outlaw,outlaw,1,18,0,2,3,0
9687,Fright Night,fright night,6,10,1,7,4,8
23843,Nineteen Eighty-Four,nineteen eighty iv,0,2,0,3,0,2
15021,Girl With a Pearl Earring,girl with pearl earring,0,3,0,3,3,1
1111314,Ballerina,ballerina,0,14,0,10,2,6
15231,Frank,frank,0,4,0,3,0,4
16772,The Edge,edge,0,4,0,3,5,0
36201,Jackass Number Two,jackass number ii,0,3,0,3,0,3
18034,Trollhunter,trollhunter,0,8,0,4,9,0
236823,The Thirteenth Floor,thirteenth floor,0,3,0,4,0,3
8545,A Most Violent Year,most violent year,1,7,0,5,8,0
692013,The Woman King,woman king,0,26,0,21,0,18
209912,DC League of Super-Pets,dc league super pets,0,7,1,4,0,3
28669,Bringing Out the Dead,bringing out dead,0,4,0,3,5,0
16410,The Sisters Brothers,sisters brothers,0,13,0,12,20,0
12136,The Rescuers,rescuers,0,10,0,10,0,9
19717,Overboard,overboard,0,4,0,3,0,3
12363,Time Bandits,time bandits,10,1,0,4,7,0
15003,Whip It,whip it,0,8,0,8,0,8
167831,The Bad Guys,bad guys,9,40,9,33,23,5
866621,Sonic the Hedgehog 3,sonic hedgehog iii,0,38,0,26,1,22
28758,Black Snake Moan,black snake moan,0,4,0,3,0,2
12729,Free State of Jones,free state jones,16,0,0,2,8,0
12894,I Dont Feel At Home In This World Anymore,i dont feel at home this world anymore,3,27,2,15,0,11
237064,Westworld,westworld,0,5,0,4,2,2
56604,Tully,tully,0,2,0,2,0,2
14889,My Own Private Idaho,my own private idaho,0,18,0,14,1,19
55767,Everybody Wants Some!!,everybody wants some,0,3,0,3,0,3
16939,Ichi the Killer,ichi killer,20,7,0,17,0,19
237994,The Lookout,lookout,0,1,0,1,0,1
8682,An American Tail,an american tail,0,3,1,3,1,3
9619,Fletch,fletch,0,4,0,2,0,2
222982,Ma Rainey's Black Bottom,ma raineys black bottom,0,7,0,7,0,8
22147,The Majestic,majestic,0,2,0,2,2,0
237131,Naked Lunch,naked lunch,0,5,0,5,6,0
54145,Dave,dave,0,3,0,4,0,4
33230,The Croods 2,croods ii,0,6,0,4,5,0
13530,The Meyerowitz Stories (New and Selected),meyerowitz stories (new selected),0,3,0,3,0,3
20313,Hesher,hesher,0,4,0,4,0,3
65075,Labor Day,labor day,0,3,0,3,0,3
9621,Flight of the Navigator,flight navigator,0,6,0,5,0,4
15592,Gia,gia,0,9,0,9,0,8
9023,Bubba Ho-Tep,bubba ho tep,0,2,0,2,0,3
19168,Adventures in Babysitting,adventures babysitting,0,7,0,7,0,7
14711,Rabbit Hole,rabbit hole,0,2,0,1,0,1
9906,Hector And the Search for Happiness,hector search happiness,5,0,0,4,3,0
27551,Clash of the Titans,clash titans,4,0,0,2,3,0
15652,Slow West,slow west,0,3,0,4,5,0
11059,Rob Roy,rob roy,13,2,0,2,5,0
10668,Near Dark,near dark,0,12,0,10,0,10
21064,Shadow of the Vampire,shadow vampire,0,4,0,3,7,0
28326,Death Wish,death wish,0,2,0,2,0,2
736404,Women Talking,women talking,0,17,0,18,0,18
20793,King of New York,king new york,0,4,0,4,0,4
110003,The Half of It,half it,0,27,0,23,1,23
16829,Suffragette,suffragette,0,5,0,5,0,5
62084,Radio,radio,0,3,0,2,0,2
19046,Trust,trust,0,8,0,7,0,7
20443,Boy Erased,boy erased,0,17,0,16,0,18
10995,Ravenous,ravenous,4,18,2,17,8,10
